chi_kappa,L,P_counter,Cobb_baseline,Cobb_angle,D_geo,S_proprio,R_deficit
0.03842105263157895,0.39210526315789473,0.11172488721747158,0.752047311104862,0.752047311104862,0.10175227222032455,0.20487343754734932,0.5453361282701682
0.04315789473684211,0.39210526315789473,0.14097169105841223,0.752047311104862,0.752047311104862,0.1142970729050221,0.20487343754734932,0.6880915981401032
0.04789473684210527,0.39210526315789473,0.17361489792604282,0.752047311104862,0.752047311104862,0.12684187358971966,0.20487343754734932,0.8474251225755794
0.052631578947368425,0.39210526315789473,0.20965450782036324,0.752047311104862,0.8397988294585408,0.1393866742744172,0.20487343754734932,1.0233367015765962
0.05736842105263158,0.39210526315789473,0.24909052074137358,0.752047311104862,1.5636053861549906,0.15193147495911474,0.20487343754734932,1.215826335143154
0.06210526315789474,0.39210526315789473,0.29192293668907376,0.752047311104862,2.3497493496482633,0.1644762756438123,0.20487343754734932,1.4248940232752525
0.0668421052631579,0.39210526315789473,0.33815175566346384,0.752047311104862,3.1982307199383606,0.17702107632850983,0.20487343754734932,1.650539765972892
0.07157894736842106,0.39210526315789473,0.38777697766454394,0.752047311104862,4.109049497025283,0.1895658770132074,0.20487343754734932,1.8927635632360729
0.07631578947368421,0.39210526315789473,0.44079860269231375,0.752047311104862,5.082205680909024,0.20211067769790494,0.20487343754734932,2.151565415064794
0.08105263157894736,0.39210526315789473,0.4972166307467733,0.752047311104862,6.117699271589587,0.21465547838260246,0.20487343754734932,2.426945321459055
